id,page_number,is_premium,title,topic_tags,difficulty,similar_questions,no_similar_questions,acceptance,accepted,submission,discussion_count,likes,dislikes,problem_URL
3134,,False,3134. Find the Median of the Uniqueness Array,"['Array', 'Hash Table', 'Binary Search', 'Sliding Window']",Hard,"[""['Find K-th Smallest Pair Distance'"", ""'Total Appeal of A String']""]",2.0,29.136958603809727,8214,28191,17,173,13,https://leetcode.com/problems/find-the-median-of-the-uniqueness-array/
3135,,True,3135. Equalize Strings by Adding or Removing Characters at Ends,"['String', 'Binary Search', 'Dynamic Programming', 'Sliding Window', 'Hash Function']",Medium,['[]'],1.0,55.296229802513466,1232,2228,3,15,2,https://leetcode.com/problems/equalize-strings-by-adding-or-removing-characters-at-ends/
3136,,False,3136. Valid Word,['String'],Easy,['[]'],1.0,50.857271520061,198767,390832,191,470,166,https://leetcode.com/problems/valid-word/
3137,,False,3137. Minimum Number of Operations to Make Word K-Periodic,"['Hash Table', 'String', 'Counting']",Medium,"[""['Maximum Repeating Substring']""]",1.0,60.14818091341368,27196,45215,19,121,13,https://leetcode.com/problems/minimum-number-of-operations-to-make-word-k-periodic/
3138,,False,3138. Minimum Length of Anagram Concatenation,"['Hash Table', 'String', 'Counting']",Medium,['[]'],1.0,39.80231169758368,32335,81239,71,193,102,https://leetcode.com/problems/minimum-length-of-anagram-concatenation/
3139,,False,3139. Minimum Cost to Equalize Array,"['Array', 'Greedy', 'Enumeration']",Hard,['[]'],1.0,17.854718262050238,5786,32406,30,143,24,https://leetcode.com/problems/minimum-cost-to-equalize-array/
3140,,True,3140. Consecutive Available Seats II,['Database'],Medium,['[]'],1.0,55.1829268292683,2353,4264,5,10,2,https://leetcode.com/problems/consecutive-available-seats-ii/
3141,,True,3141. Maximum Hamming Distances,"['Array', 'Bit Manipulation', 'Breadth-First Search']",Hard,['[]'],1.0,47.59535655058043,574,1206,0,14,2,https://leetcode.com/problems/maximum-hamming-distances/
3142,,False,3142. Check if Grid Satisfies Conditions,"['Array', 'Matrix']",Easy,"[""['Candy'"", ""'Distribute Candies'"", ""'Minimum Cost of Buying Candies With Discount']""]",3.0,44.31228328254702,42172,95170,17,103,5,https://leetcode.com/problems/check-if-grid-satisfies-conditions/
3143,,False,3143. Maximum Points Inside the Square,"['Array', 'Hash Table', 'String', 'Binary Search', 'Sorting']",Medium,"[""['Maximize the Distance Between Points on a Square']""]",1.0,38.69931140015302,20232,52280,30,166,24,https://leetcode.com/problems/maximum-points-inside-the-square/
3144,,False,3144. Minimum Substring Partition of Equal Character Frequency,"['Hash Table', 'String', 'Dynamic Programming', 'Counting']",Medium,"[""['Partition Array for Maximum Sum'"", ""'Partition String Into Minimum Beautiful Substrings']""]",2.0,39.4069967857642,16919,42934,43,166,35,https://leetcode.com/problems/minimum-substring-partition-of-equal-character-frequency/
3145,,False,3145. Find Products of Elements of Big Array,"['Array', 'Binary Search', 'Bit Manipulation']",Hard,['[]'],1.0,22.577898859186103,2652,11746,9,61,17,https://leetcode.com/problems/find-products-of-elements-of-big-array/
3146,,False,3146. Permutation Difference between Two Strings,"['Hash Table', 'String']",Easy,"[""['Find the Difference']""]",1.0,87.47519275013612,99615,113878,29,174,17,https://leetcode.com/problems/permutation-difference-between-two-strings/
3147,,False,3147. Taking Maximum Energy From the Mystic Dungeon,"['Array', 'Prefix Sum']",Medium,['[]'],1.0,44.53069461325016,38429,86684,57,184,17,https://leetcode.com/problems/taking-maximum-energy-from-the-mystic-dungeon/
3148,,False,3148. Maximum Difference Score in a Grid,"['Array', 'Dynamic Programming', 'Matrix']",Medium,"[""['Maximum Score From Grid Operations']""]",1.0,47.180868253797264,21899,46415,39,272,23,https://leetcode.com/problems/maximum-difference-score-in-a-grid/
3149,,False,3149. Find the Minimum Cost Array Permutation,"['Array', 'Dynamic Programming', 'Bit Manipulation', 'Bitmask']",Hard,"[""['Shortest Path Visiting All Nodes'"", ""'Find the Shortest Superstring']""]",2.0,24.33822129118263,6390,26255,15,141,7,https://leetcode.com/problems/find-the-minimum-cost-array-permutation/
3150,,True,3150. Invalid Tweets II,['Database'],Easy,['[]'],1.0,85.25916561314791,3372,3955,2,17,3,https://leetcode.com/problems/invalid-tweets-ii/
3151,,False,3151. Special Array I,['Array'],Easy,['[]'],1.0,81.6349394945177,252843,309724,211,560,33,https://leetcode.com/problems/special-array-i/
3152,,False,3152. Special Array II,"['Array', 'Binary Search', 'Prefix Sum']",Medium,['[]'],1.0,45.69111152160406,136043,297745,201,906,67,https://leetcode.com/problems/special-array-ii/
3153,,False,3153. Sum of Digit Differences of All Pairs,"['Array', 'Hash Table', 'Math', 'Counting']",Medium,"[""['Total Hamming Distance']""]",1.0,42.71956678922511,27769,65003,30,215,20,https://leetcode.com/problems/sum-of-digit-differences-of-all-pairs/
3154,,False,3154. Find Number of Ways to Reach the K-th Stair,"['Math', 'Dynamic Programming', 'Bit Manipulation', 'Memoization', 'Combinatorics']",Hard,"[""['Climbing Stairs'"", ""'Min Cost Climbing Stairs']""]",2.0,36.86022261865876,14670,39799,33,181,11,https://leetcode.com/problems/find-number-of-ways-to-reach-the-k-th-stair/
3155,,True,3155. Maximum Number of Upgradable Servers,"['Array', 'Math', 'Binary Search']",Medium,['[]'],1.0,41.88098086124402,2801,6688,4,20,2,https://leetcode.com/problems/maximum-number-of-upgradable-servers/
3156,,True,3156. Employee Task Duration and Concurrent Tasks,['Database'],Hard,['[]'],1.0,39.74908200734394,1299,3268,2,11,2,https://leetcode.com/problems/employee-task-duration-and-concurrent-tasks/
3157,,True,3157. Find the Level of Tree with Minimum Sum,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",Medium,"[""['Kth Largest Sum in a Binary Tree']""]",1.0,68.9175769612711,2774,4026,5,19,3,https://leetcode.com/problems/find-the-level-of-tree-with-minimum-sum/
3158,,False,3158. Find the XOR of Numbers Which Appear Twice,"['Array', 'Hash Table', 'Bit Manipulation']",Easy,"[""['Single Number'"", ""'Single Number II'"", ""'Single Number III']""]",3.0,78.23769926953645,68120,87068,15,155,14,https://leetcode.com/problems/find-the-xor-of-numbers-which-appear-twice/
3159,,False,3159. Find Occurrences of an Element in an Array,"['Array', 'Hash Table']",Medium,['[]'],1.0,73.01458670988656,52258,71572,32,166,21,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array/
3160,,False,3160. Find the Number of Distinct Colors Among the Balls,"['Array', 'Hash Table', 'Simulation']",Medium,"[""['Maximum Number of Balls in a Box']""]",1.0,54.189220463633205,168587,311108,239,760,93,https://leetcode.com/problems/find-the-number-of-distinct-colors-among-the-balls/
3161,,False,3161. Block Placement Queries,"['Array', 'Binary Search', 'Binary Indexed Tree', 'Segment Tree']",Hard,"[""['Building Boxes'"", ""'Fruits Into Baskets III']""]",2.0,17.567163474401546,11162,63539,38,144,31,https://leetcode.com/problems/block-placement-queries/
3162,,False,3162. Find the Number of Good Pairs I,"['Array', 'Hash Table']",Easy,"[""['Count Array Pairs Divisible by K']""]",1.0,86.01256702577122,87744,102013,24,149,14,https://leetcode.com/problems/find-the-number-of-good-pairs-i/
3163,,False,3163. String Compression III,['String'],Medium,"[""['String Compression'"", ""'String Compression II']""]",2.0,66.90309741286931,196665,293955,163,622,54,https://leetcode.com/problems/string-compression-iii/
3164,,False,3164. Find the Number of Good Pairs II,"['Array', 'Hash Table']",Medium,"[""['Count Array Pairs Divisible by K']""]",1.0,26.270756223405726,28462,108341,31,243,39,https://leetcode.com/problems/find-the-number-of-good-pairs-ii/
3165,,False,3165. Maximum Sum of Subsequence With Non-adjacent Elements,"['Array', 'Divide and Conquer', 'Dynamic Programming', 'Segment Tree']",Hard,['[]'],1.0,14.880596419885975,7464,50165,30,146,31,https://leetcode.com/problems/maximum-sum-of-subsequence-with-non-adjacent-elements/
3166,,True,3166. Calculate Parking Fees and Duration,['Database'],Medium,['[]'],1.0,52.4812734082397,2242,4272,3,13,3,https://leetcode.com/problems/calculate-parking-fees-and-duration/
3167,,True,3167. Better Compression of String,"['Hash Table', 'String', 'Sorting', 'Counting']",Medium,"[""['String Compression']""]",1.0,75.77004968062455,5338,7045,5,17,3,https://leetcode.com/problems/better-compression-of-string/
3168,,False,3168. Minimum Number of Chairs in a Waiting Room,"['String', 'Simulation']",Easy,"[""['Consecutive Characters']""]",1.0,78.79691565577957,66321,84167,16,142,14,https://leetcode.com/problems/minimum-number-of-chairs-in-a-waiting-room/
3169,,False,3169. Count Days Without Meetings,"['Array', 'Sorting']",Medium,"[""['Merge Intervals']""]",1.0,47.967621976341206,178134,371363,213,759,19,https://leetcode.com/problems/count-days-without-meetings/
3170,,False,3170. Lexicographically Minimum String After Removing Stars,"['Hash Table', 'String', 'Stack', 'Greedy', 'Heap (Priority Queue)']",Medium,['[]'],1.0,50.96431170060751,116271,228142,203,578,84,https://leetcode.com/problems/lexicographically-minimum-string-after-removing-stars/
3171,,False,3171. Find Subarray With Bitwise OR Closest to K,"['Array', 'Binary Search', 'Bit Manipulation', 'Segment Tree']",Hard,"[""['Minimum Sum of Values by Dividing Array']""]",1.0,30.286564327183324,14659,48401,27,197,7,https://leetcode.com/problems/find-subarray-with-bitwise-or-closest-to-k/
3172,,True,3172. Second Day Verification,['Database'],Easy,['[]'],1.0,66.79413639260675,3144,4707,1,10,1,https://leetcode.com/problems/second-day-verification/
3173,,True,3173. Bitwise OR of Adjacent Elements,"['Array', 'Bit Manipulation']",Easy,"[""['Neighboring Bitwise XOR']""]",1.0,94.9085516559565,5760,6069,9,24,2,https://leetcode.com/problems/bitwise-or-of-adjacent-elements/
3174,,False,3174. Clear Digits,"['String', 'Stack', 'Simulation']",Easy,['[]'],1.0,82.58462003666396,262188,317478,171,662,26,https://leetcode.com/problems/clear-digits/
3175,,False,3175. Find The First Player to win K Games in a Row,"['Array', 'Simulation']",Medium,['[]'],1.0,39.74399926987314,34838,87656,37,132,16,https://leetcode.com/problems/find-the-first-player-to-win-k-games-in-a-row/
3176,,False,3176. Find the Maximum Length of a Good Subsequence I,"['Array', 'Hash Table', 'Dynamic Programming']",Medium,"[""['Longest Increasing Subsequence'"", ""'Maximum Length of Repeated Subarray']""]",2.0,32.00981388461427,22049,68882,64,159,92,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-i/
3177,,False,3177. Find the Maximum Length of a Good Subsequence II,"['Array', 'Hash Table', 'Dynamic Programming']",Hard,"[""['Longest Increasing Subsequence'"", ""'Maximum Length of Repeated Subarray']""]",2.0,24.26572266165164,8773,36157,14,136,10,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-ii/
3178,,False,3178. Find the Child Who Has the Ball After K Seconds,"['Math', 'Simulation']",Easy,"[""['Find the Losers of the Circular Game']""]",1.0,61.75390517950123,56335,91225,21,170,11,https://leetcode.com/problems/find-the-child-who-has-the-ball-after-k-seconds/
3179,,False,3179. Find the N-th Value After K Seconds,"['Array', 'Math', 'Simulation', 'Combinatorics', 'Prefix Sum']",Medium,"[""['Left and Right Sum Differences']""]",1.0,53.67613390260504,43373,80805,21,112,21,https://leetcode.com/problems/find-the-n-th-value-after-k-seconds/
3180,,False,3180. Maximum Total Reward Using Operations I,"['Array', 'Dynamic Programming']",Medium,['[]'],1.0,30.304995419407305,29441,97149,68,205,17,https://leetcode.com/problems/maximum-total-reward-using-operations-i/
3181,,False,3181. Maximum Total Reward Using Operations II,"['Array', 'Dynamic Programming', 'Bit Manipulation']",Hard,['[]'],1.0,20.967277863513903,8016,38231,23,130,32,https://leetcode.com/problems/maximum-total-reward-using-operations-ii/
3182,,True,3182. Find Top Scoring Students,['Database'],Medium,['[]'],1.0,49.11045943304008,2512,5115,3,14,3,https://leetcode.com/problems/find-top-scoring-students/
3183,,True,3183. The Number of Ways to Make the Sum,"['Array', 'Dynamic Programming']",Medium,"[""['Combination Sum'"", ""'Climbing Stairs'"", ""'Coin Change II']""]",3.0,51.25470514429109,1634,3188,4,18,1,https://leetcode.com/problems/the-number-of-ways-to-make-the-sum/
3184,,False,3184. Count Pairs That Form a Complete Day I,"['Array', 'Hash Table', 'Counting']",Easy,"[""['Check If Array Pairs Are Divisible by k']""]",1.0,77.78164570732345,71500,91924,17,147,10,https://leetcode.com/problems/count-pairs-that-form-a-complete-day-i/
3185,,False,3185. Count Pairs That Form a Complete Day II,"['Array', 'Hash Table', 'Counting']",Medium,"[""['Pairs of Songs With Total Durations Divisible by 60'"", ""'Check If Array Pairs Are Divisible by k']""]",2.0,43.28090559270744,46340,107068,24,184,12,https://leetcode.com/problems/count-pairs-that-form-a-complete-day-ii/
3186,,False,3186. Maximum Total Damage With Spell Casting,"['Array', 'Hash Table', 'Two Pointers', 'Binary Search', 'Dynamic Programming', 'Sorting', 'Counting']",Medium,['[]'],1.0,28.38310038119441,32166,113328,96,295,34,https://leetcode.com/problems/maximum-total-damage-with-spell-casting/
3187,,False,3187. Peaks in Array,"['Array', 'Binary Indexed Tree', 'Segment Tree']",Hard,['[]'],1.0,26.4032460631823,10932,41404,16,135,10,https://leetcode.com/problems/peaks-in-array/
3188,,True,3188. Find Top Scoring Students II,['Database'],Hard,['[]'],1.0,39.85872855701312,1975,4955,12,7,7,https://leetcode.com/problems/find-top-scoring-students-ii/
3189,,True,3189. Minimum Moves to Get a Peaceful Board,"['Array', 'Greedy', 'Sorting', 'Counting Sort']",Medium,"[""['Transform to Chessboard'"", ""'Most Stones Removed with Same Row or Column']""]",2.0,75.95949697860526,4651,6123,12,60,13,https://leetcode.com/problems/minimum-moves-to-get-a-peaceful-board/
3190,,False,3190. Find Minimum Operations to Make All Elements Divisible by Three,"['Array', 'Math']",Easy,"[""['Minimum Moves to Equal Array Elements']""]",1.0,89.00981716420321,137724,154729,51,229,22,https://leetcode.com/problems/find-minimum-operations-to-make-all-elements-divisible-by-three/
3191,,False,3191. Minimum Operations to Make Binary Array Elements Equal to One I,"['Array', 'Bit Manipulation', 'Queue', 'Sliding Window', 'Prefix Sum']",Medium,"[""['Minimum Number of K Consecutive Bit Flips']""]",1.0,80.46829384545111,202591,251765,275,647,34,https://leetcode.com/problems/minimum-operations-to-make-binary-array-elements-equal-to-one-i/
3192,,False,3192. Minimum Operations to Make Binary Array Elements Equal to One II,"['Array', 'Dynamic Programming', 'Greedy']",Medium,"[""['Minimum Suffix Flips']""]",1.0,64.44917757532414,41455,64322,32,150,9,https://leetcode.com/problems/minimum-operations-to-make-binary-array-elements-equal-to-one-ii/
3193,,False,3193. Count the Number of Inversions,"['Array', 'Dynamic Programming']",Hard,"[""['K Inverse Pairs Array']""]",1.0,28.670682346942023,8995,31376,23,160,29,https://leetcode.com/problems/count-the-number-of-inversions/
3194,,False,3194. Minimum Average of Smallest and Largest Elements,"['Array', 'Two Pointers', 'Sorting']",Easy,"[""['Number of Distinct Averages']""]",1.0,85.082944530845,98473,115736,25,186,15,https://leetcode.com/problems/minimum-average-of-smallest-and-largest-elements/
3195,,False,3195. Find the Minimum Area to Cover All Ones I,"['Array', 'Matrix']",Medium,"[""['Smallest Rectangle Enclosing Black Pixels']""]",1.0,78.01527891961018,162271,207999,132,477,32,https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-i/
3196,,False,3196. Maximize Total Cost of Alternating Subarrays,"['Array', 'Dynamic Programming']",Medium,['[]'],1.0,29.141754377656486,24614,84463,59,189,29,https://leetcode.com/problems/maximize-total-cost-of-alternating-subarrays/
3197,,False,3197. Find the Minimum Area to Cover All Ones II,"['Array', 'Matrix', 'Enumeration']",Hard,"[""['Smallest Rectangle Enclosing Black Pixels']""]",1.0,63.74053467772711,63469,99574,142,389,66,https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-ii/
3198,,True,3198. Find Cities in Each State,['Database'],Easy,['[]'],1.0,80.64024390243902,3174,3936,4,8,2,https://leetcode.com/problems/find-cities-in-each-state/
3199,,True,3199. Count Triplets with Even XOR Set Bits I,"['Array', 'Bit Manipulation']",Easy,['[]'],1.0,83.1331592689295,1592,1915,2,9,3,https://leetcode.com/problems/count-triplets-with-even-xor-set-bits-i/
3200,,False,3200. Maximum Height of a Triangle,"['Array', 'Enumeration']",Easy,['[]'],1.0,43.73038332904554,42495,97175,50,158,28,https://leetcode.com/problems/maximum-height-of-a-triangle/
